mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
2.1,"28 km ENE of Skwentna, Alaska",1620395179036,1621546031527,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0215u99lz7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0215u99lz7&format=geojson,,,,,automatic,0,68,ak,0215u99lz7,",ak0215u99lz7,",",ak,",",origin,",,,0.51,,ml,earthquake,"M 2.1 - 28 km ENE of Skwentna, Alaska"
1.1,"17 km ESE of Beluga, Alaska",1620394436890,1621546031255,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0215u96wm3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0215u96wm3&format=geojson,,,,,automatic,0,19,ak,0215u96wm3,",ak0215u96wm3,",",ak,",",origin,",,,0.52,,ml,earthquake,"M 1.1 - 17 km ESE of Beluga, Alaska"
4.5,Macquarie Island region,1620393777167,1621819474040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000e2hb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000e2hb&format=geojson,,,,,reviewed,0,312,us,7000e2hb,",us7000e2hb,",",us,",",origin,phase-data,",,10.248,0.78,109.0,mb,earthquake,M 4.5 - Macquarie Island region
1.39,"3 km NNW of Alder, Montana",1620393549930,1620397370340,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80501079,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80501079&format=geojson,,,,,reviewed,0,30,mb,80501079,",mb80501079,",",mb,",",origin,phase-data,",10.0,0.138,0.09,97.0,ml,earthquake,"M 1.4 - 3 km NNW of Alder, Montana"
0.98,"3 km NNW of Alder, Montana",1620393544040,1620397006130,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80501064,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80501064&format=geojson,,,,,reviewed,0,15,mb,80501064,",mb80501064,",",mb,",",origin,phase-data,",8.0,0.131,0.1,99.0,ml,earthquake,"M 1.0 - 3 km NNW of Alder, Montana"
1.9,"65 km NE of Aleneva, Alaska",1620393517048,1621546030986,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0215u93nbs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0215u93nbs&format=geojson,,,,,automatic,0,56,ak,0215u93nbs,",ak0215u93nbs,",",ak,",",origin,",,,0.53,,ml,earthquake,"M 1.9 - 65 km NE of Aleneva, Alaska"
4.3,"197 km WSW of Kupang, Indonesia",1620393430753,1621820780040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000e11i,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000e11i&format=geojson,,,,,reviewed,0,284,us,7000e11i,",us7000e11i,",",us,",",origin,phase-data,",,2.161,0.48,75.0,mb,earthquake,"M 4.3 - 197 km WSW of Kupang, Indonesia"
2.13,"7 km ENE of Pāhala, Hawaii",1620393310230,1620393640830,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72458587,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72458587&format=geojson,,,,,automatic,0,70,hv,72458587,",hv72458587,",",hv,",",origin,phase-data,",48.0,,0.140000001,139.0,ml,earthquake,"M 2.1 - 7 km ENE of Pāhala, Hawaii"
0.6,"13km NE of Ridgecrest, CA",1620392962290,1620406483661,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39643943,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39643943&format=geojson,,,,,reviewed,0,6,ci,39643943,",ci39643943,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.121,0.14,130.0,ml,earthquake,"M 0.6 - 13km NE of Ridgecrest, CA"
1.43,"14 km WNW of Wisdom, Montana",1620392882320,1620426066730,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80501169,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80501169&format=geojson,,,,,reviewed,0,31,mb,80501169,",mb80501169,",",mb,",",origin,phase-data,",13.0,0.729,0.32,162.0,ml,earthquake,"M 1.4 - 14 km WNW of Wisdom, Montana"
1.67,"3 km NW of Alder, Montana",1620392624080,1620396639960,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80501059,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80501059&format=geojson,,,,,reviewed,0,43,mb,80501059,",mb80501059,",",mb,",",origin,phase-data,",14.0,0.129,0.14,99.0,ml,earthquake,"M 1.7 - 3 km NW of Alder, Montana"
2.0,"60 km SSW of Whites City, New Mexico",1620392399149,1620418848831,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2021ixfd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2021ixfd&format=geojson,,,,,reviewed,0,62,tx,2021ixfd,",tx2021ixfd,",",tx,",",origin,phase-data,",15.0,0.03080829448,0.2,77.0,ml,earthquake,"M 2.0 - 60 km SSW of Whites City, New Mexico"
0.96,"3 km NNW of Alder, Montana",1620392361240,1620426339500,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80501174,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80501174&format=geojson,,,,,reviewed,0,14,mb,80501174,",mb80501174,",",mb,",",origin,phase-data,",6.0,0.135,0.07,97.0,ml,earthquake,"M 1.0 - 3 km NNW of Alder, Montana"
1.67,"12km ESE of Yosemite Valley, CA",1620392354800,1620409995057,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71123159,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71123159&format=geojson,,,,,reviewed,0,43,nc,71123159,",nc71123159,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.298,0.08,89.0,md,earthquake,"M 1.7 - 12km ESE of Yosemite Valley, CA"
1.85,"13km ESE of Yosemite Valley, CA",1620392326500,1620412635283,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559435,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559435&format=geojson,,,,,reviewed,0,53,nc,73559435,",nc73559435,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.2962,0.14,74.0,md,earthquake,"M 1.9 - 13km ESE of Yosemite Valley, CA"
1.68,"18 km ESE of Spring City, Utah",1620392281280,1620396584310,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60435312,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60435312&format=geojson,,,,,reviewed,0,43,uu,60435312,",uu60435312,",",uu,",",origin,phase-data,",21.0,0.1245,0.2,43.0,ml,earthquake,"M 1.7 - 18 km ESE of Spring City, Utah"
2.15,Western Montana,1620392067380,1620396267450,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80501074,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80501074&format=geojson,,,,,reviewed,0,71,mb,80501074,",mb80501074,",",mb,",",origin,phase-data,",5.0,0.144,0.02,98.0,ml,earthquake,M 2.2 - Western Montana
2.23,"3 km NW of Alder, Montana",1620392053410,1620395628630,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80501054,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80501054&format=geojson,,,,,reviewed,0,77,mb,80501054,",mb80501054,",",mb,",",origin,phase-data,",36.0,0.132,0.18,49.0,ml,earthquake,"M 2.2 - 3 km NW of Alder, Montana"
0.86,"4km W of Cobb, CA",1620391868650,1620391965028,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559425,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559425&format=geojson,,,,,automatic,0,11,nc,73559425,",nc73559425,",",nc,",",nearby-cities,origin,phase-data,",12.0,0.01047,0.02,118.0,md,earthquake,"M 0.9 - 4km W of Cobb, CA"
0.92,"4 km NNW of Alder, Montana",1620391823640,1620426650020,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80501179,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80501179&format=geojson,,,,,reviewed,0,13,mb,80501179,",mb80501179,",",mb,",",origin,phase-data,",7.0,0.142,0.11,97.0,ml,earthquake,"M 0.9 - 4 km NNW of Alder, Montana"
0.47,"6km W of Cobb, CA",1620391737990,1620757866405,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559420,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559420&format=geojson,,,,,reviewed,0,3,nc,73559420,",nc73559420,",",nc,",",nearby-cities,origin,phase-data,",10.0,0.01205,0.01,85.0,md,earthquake,"M 0.5 - 6km W of Cobb, CA"
1.3,"35 km S of Nelchina, Alaska",1620391267367,1621546030716,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0215u8n2wg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0215u8n2wg&format=geojson,,,,,automatic,0,26,ak,0215u8n2wg,",ak0215u8n2wg,",",ak,",",origin,",,,0.8,,ml,earthquake,"M 1.3 - 35 km S of Nelchina, Alaska"
1.45,"17 km SSE of Independence, Utah",1620391162360,1620400659040,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60435297,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60435297&format=geojson,,,,,reviewed,0,32,uu,60435297,",uu60435297,",",uu,",",origin,phase-data,",21.0,0.2622,0.26,83.0,ml,earthquake,"M 1.5 - 17 km SSE of Independence, Utah"
2.0999999,"5 km SSW of Pāhala, Hawaii",1620390991940,1620391187800,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72458557,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72458557&format=geojson,,,,,automatic,0,68,hv,72458557,",hv72458557,",",hv,",",origin,phase-data,",44.0,,0.119999997,157.0,md,earthquake,"M 2.1 - 5 km SSW of Pāhala, Hawaii"
1.44,"5km N of Delta, B.C., MX",1620390950740,1620405992132,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39643935,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39643935&format=geojson,,,,,reviewed,0,32,ci,39643935,",ci39643935,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.09447,0.33,106.0,ml,earthquake,"M 1.4 - 5km N of Delta, B.C., MX"
2.27,"6 km ENE of Pāhala, Hawaii",1620390723160,1620391054980,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72458552,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72458552&format=geojson,,,,,automatic,0,79,hv,72458552,",hv72458552,",",hv,",",origin,phase-data,",48.0,,0.159999996,121.0,ml,earthquake,"M 2.3 - 6 km ENE of Pāhala, Hawaii"
0.86,"8km WNW of Cobb, CA",1620390639310,1620390735020,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559415,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559415&format=geojson,,,,,automatic,0,11,nc,73559415,",nc73559415,",",nc,",",nearby-cities,origin,phase-data,",14.0,0.01066,0.02,52.0,md,earthquake,"M 0.9 - 8km WNW of Cobb, CA"
0.79,"7km W of Cobb, CA",1620390160230,1620945252214,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559410,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559410&format=geojson,,,,,reviewed,0,10,nc,73559410,",nc73559410,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",37.0,0.01111,0.03,31.0,md,earthquake,"M 0.8 - 7km W of Cobb, CA"
-1.04,"13 km W of Akutan, Alaska",1620389663580,1620460406130,,https://earthquake.usgs.gov/earthquakes/eventpage/av91026563,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91026563&format=geojson,,,,,reviewed,0,0,av,91026563,",av91026563,",",av,",",origin,phase-data,",5.0,,0.15,134.0,ml,earthquake,"M -1.0 - 13 km W of Akutan, Alaska"
-0.57,"77 km NW of Ninilchik, Alaska",1620389635520,1620460862490,,https://earthquake.usgs.gov/earthquakes/eventpage/av91026568,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91026568&format=geojson,,,,,reviewed,0,0,av,91026568,",av91026568,",",av,",",origin,phase-data,",4.0,,0.02,230.0,ml,earthquake,"M -0.6 - 77 km NW of Ninilchik, Alaska"
1.02,"6km WNW of Cobb, CA",1620389055200,1620936494075,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559405,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559405&format=geojson,,,,,reviewed,0,16,nc,73559405,",nc73559405,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",40.0,0.004099,0.04,34.0,md,earthquake,"M 1.0 - 6km WNW of Cobb, CA"
2.03,"18 km SSE of Independence, Utah",1620389049390,1620398558600,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60435292,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60435292&format=geojson,,,,,reviewed,0,63,uu,60435292,",uu60435292,",",uu,",",origin,phase-data,",31.0,0.2687,0.26,52.0,ml,earthquake,"M 2.0 - 18 km SSE of Independence, Utah"
1.1,"30 km SSE of Mina, Nevada",1620389030265,1620425796274,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00806709,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00806709&format=geojson,,,,,reviewed,0,19,nn,00806709,",nn00806709,",",nn,",",origin,phase-data,",20.0,0.025,0.1247,74.89,ml,earthquake,"M 1.1 - 30 km SSE of Mina, Nevada"
1.35,"17 km SSE of Independence, Utah",1620388946770,1620397017500,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60435282,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60435282&format=geojson,,,,,reviewed,0,28,uu,60435282,",uu60435282,",",uu,",",origin,phase-data,",14.0,0.2664,0.21,97.0,ml,earthquake,"M 1.4 - 17 km SSE of Independence, Utah"
1.15,"17 km SSE of Independence, Utah",1620388892370,1620404672470,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60435287,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60435287&format=geojson,,,,,reviewed,0,20,uu,60435287,",uu60435287,",",uu,",",origin,phase-data,",12.0,0.2602,0.24,96.0,ml,earthquake,"M 1.2 - 17 km SSE of Independence, Utah"
0.88,"16km NE of Alum Rock, CA",1620388792220,1620774307502,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559400,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559400&format=geojson,,,,,reviewed,0,12,nc,73559400,",nc73559400,",",nc,",",nearby-cities,origin,phase-data,",20.0,0.0361,0.08,56.0,md,earthquake,"M 0.9 - 16km NE of Alum Rock, CA"
0.55,"9km N of Borrego Springs, CA",1620388789720,1620410907692,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39643903,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39643903&format=geojson,,,,,reviewed,0,5,ci,39643903,",ci39643903,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.01257,0.12,152.0,ml,earthquake,"M 0.6 - 9km N of Borrego Springs, CA"
0.84,"6km WNW of Cobb, CA",1620388744520,1620388839794,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559395,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559395&format=geojson,,,,,automatic,0,11,nc,73559395,",nc73559395,",",nc,",",nearby-cities,origin,phase-data,",18.0,0.002654,0.03,43.0,md,earthquake,"M 0.8 - 6km WNW of Cobb, CA"
0.5,"7km NW of The Geysers, CA",1620388358640,1620388454372,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559390,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559390&format=geojson,,,,,automatic,0,4,nc,73559390,",nc73559390,",",nc,",",nearby-cities,origin,phase-data,",19.0,0.01014,0.03,50.0,md,earthquake,"M 0.5 - 7km NW of The Geysers, CA"
0.84,"7km NW of The Geysers, CA",1620388317760,1620388414841,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559385,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559385&format=geojson,,,,,automatic,0,11,nc,73559385,",nc73559385,",",nc,",",nearby-cities,origin,phase-data,",12.0,0.008742,0.01,78.0,md,earthquake,"M 0.8 - 7km NW of The Geysers, CA"
5.5,North Atlantic Ocean,1620387925446,1620658661766,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000e0zu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000e0zu&format=geojson,,,0.0,green,reviewed,0,465,us,7000e0zu,",usauto7000e0zu,us7000e0zu,",",usauto,us,",",internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,9.851,0.8,23.0,mww,earthquake,M 5.5 - North Atlantic Ocean
1.0,"13 km SW of Weston, Colorado",1620387795541,1621054237040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000e3bj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000e3bj&format=geojson,,,,,reviewed,0,15,us,7000e3bj,",us7000e3bj,",",us,",",origin,phase-data,",,0.158,0.19,129.0,ml,earthquake,"M 1.0 - 13 km SW of Weston, Colorado"
0.97,"14 km S of Fern Forest, Hawaii",1620387614580,1620445482340,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72458487,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72458487&format=geojson,,,,,reviewed,0,14,hv,72458487,",hv72458487,",",hv,",",origin,phase-data,",10.0,,0.09,148.0,md,earthquake,"M 1.0 - 14 km S of Fern Forest, Hawaii"
1.7,"62 km SE of Denali National Park, Alaska",1620387409564,1621546030181,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0215u80nzb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0215u80nzb&format=geojson,,,,,automatic,0,44,ak,0215u80nzb,",ak0215u80nzb,",",ak,",",origin,",,,0.79,,ml,earthquake,"M 1.7 - 62 km SE of Denali National Park, Alaska"
0.82,"21km N of Yucca Valley, CA",1620387123950,1620410448499,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39643895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39643895&format=geojson,,,,,reviewed,0,10,ci,39643895,",ci39643895,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.05647,0.12,54.0,ml,earthquake,"M 0.8 - 21km N of Yucca Valley, CA"
4.1,"23 km SE of Jurm, Afghanistan",1620386476924,1620814953040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000e0zq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000e0zq&format=geojson,,,,,reviewed,0,259,us,7000e0zq,",us7000e0zq,",",us,",",origin,phase-data,",,0.542,0.82,69.0,mb,earthquake,"M 4.1 - 23 km SE of Jurm, Afghanistan"
0.9,"6 km WNW of Red Rock, Oklahoma",1620386460080,1620678346623,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2021ixbw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2021ixbw&format=geojson,,,,,reviewed,0,12,ok,2021ixbw,",ok2021ixbw,",",ok,",",origin,phase-data,",37.0,0.1925622127,0.28,90.0,ml,earthquake,"M 0.9 - 6 km WNW of Red Rock, Oklahoma"
1.74000001,"9 km ESE of Pāhala, Hawaii",1620386336270,1620386522930,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72458467,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72458467&format=geojson,,,,,automatic,0,47,hv,72458467,",hv72458467,",",hv,",",origin,phase-data,",45.0,,0.140000001,168.0,md,earthquake,"M 1.7 - 9 km ESE of Pāhala, Hawaii"
1.1,"70 km S of Alcan Border, Alaska",1620386046474,1621546029912,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0215u7vuw7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0215u7vuw7&format=geojson,,,,,automatic,0,19,ak,0215u7vuw7,",ak0215u7vuw7,",",ak,",",origin,",,,1.37,,ml,earthquake,"M 1.1 - 70 km S of Alcan Border, Alaska"
1.2,"5 km NNW of Reno, Nevada",1620386029073,1620414123922,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00806704,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00806704&format=geojson,,,,,reviewed,0,22,nn,00806704,",nn00806704,",",nn,",",origin,phase-data,",18.0,0.011,0.1254,55.18,ml,earthquake,"M 1.2 - 5 km NNW of Reno, Nevada"
4.4,"71 km NNE of Amberley, New Zealand",1620385993814,1620813916040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000e0zs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000e0zs&format=geojson,,,,,reviewed,0,298,us,7000e0zs,",us7000e0zs,",",us,",",origin,phase-data,",,0.35,0.35,118.0,mb,earthquake,"M 4.4 - 71 km NNE of Amberley, New Zealand"
1.61,"25 km SW of Sisters, Oregon",1620385916590,1620410067200,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61730796,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61730796&format=geojson,,,,,reviewed,0,40,uw,61730796,",uw61730796,",",uw,",",origin,phase-data,",12.0,0.04693,0.18,90.0,ml,earthquake,"M 1.6 - 25 km SW of Sisters, Oregon"
1.5,"72 km SSW of Harding-Birch Lakes, Alaska",1620385672402,1621546029643,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0215u7ug7z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0215u7ug7z&format=geojson,,,,,automatic,0,35,ak,0215u7ug7z,",ak0215u7ug7z,",",ak,",",origin,",,,0.75,,ml,earthquake,"M 1.5 - 72 km SSW of Harding-Birch Lakes, Alaska"
1.9,"35 km SSW of South Van Horn, Alaska",1620385389894,1621546029343,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0215u7ti9c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0215u7ti9c&format=geojson,,,,,automatic,0,56,ak,0215u7ti9c,",ak0215u7ti9c,",",ak,",",origin,",,,0.62,,ml,earthquake,"M 1.9 - 35 km SSW of South Van Horn, Alaska"
0.96,"7km NW of The Geysers, CA",1620385215280,1620385315588,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559380,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559380&format=geojson,,,,,automatic,0,14,nc,73559380,",nc73559380,",",nc,",",nearby-cities,origin,phase-data,",19.0,0.01073,0.02,50.0,md,earthquake,"M 1.0 - 7km NW of The Geysers, CA"
0.85,"2km N of The Geysers, CA",1620385109790,1620385205114,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73559375,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73559375&format=geojson,,,,,automatic,0,11,nc,73559375,",nc73559375,",",nc,",",nearby-cities,origin,phase-data,",8.0,0.005245,0.01,142.0,md,earthquake,"M 0.9 - 2km N of The Geysers, CA"
1.6,"23 km ESE of Point Possession, Alaska",1620384903003,1621546029072,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0215u7j7dp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0215u7j7dp&format=geojson,,,,,automatic,0,39,ak,0215u7j7dp,",ak0215u7j7dp,",",ak,",",origin,",,,0.42,,ml,earthquake,"M 1.6 - 23 km ESE of Point Possession, Alaska"
1.3,"113 km WNW of Yakutat, Alaska",1620384813676,1621546028801,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0215u7iubb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0215u7iubb&format=geojson,,,,,automatic,0,26,ak,0215u7iubb,",ak0215u7iubb,",",ak,",",origin,",,,0.85,,ml,earthquake,"M 1.3 - 113 km WNW of Yakutat, Alaska"
